"chr","coord","gene_name","refseqID","rel_location","utr5_st","utr5_end","cds_st","cds_end","utr3_st","utr3_end","utr5_size","cds_size","utr3_size"
"chr14",104772896,"AKT1","ENST00000349310.7",1.7997227997228,1584,1154,1153,-289,-290,-1281,430,1442,991
"chr14",104772897,"AKT1","ENST00000349310.7",1.7990297990298,1583,1153,1152,-290,-291,-1282,430,1442,991
"chr14",104772939,"AKT1","ENST00000349310.7",1.76992376992377,1541,1111,1110,-332,-333,-1324,430,1442,991
"chr14",104772963,"AKT1","ENST00000349310.7",1.75329175329175,1517,1087,1086,-356,-357,-1348,430,1442,991
"chr14",104772989,"AKT1","ENST00000349310.7",1.73527373527374,1491,1061,1060,-382,-383,-1374,430,1442,991
"chr14",104772995,"AKT1","ENST00000349310.7",1.73111573111573,1485,1055,1054,-388,-389,-1380,430,1442,991
"chr14",104773031,"AKT1","ENST00000349310.7",1.70616770616771,1449,1019,1018,-424,-425,-1416,430,1442,991
"chr14",104773035,"AKT1","ENST00000349310.7",1.7033957033957,1445,1015,1014,-428,-429,-1420,430,1442,991
"chr14",104773058,"AKT1","ENST00000349310.7",1.68745668745669,1422,992,991,-451,-452,-1443,430,1442,991
"chr14",104773063,"AKT1","ENST00000349310.7",1.68399168399168,1417,987,986,-456,-457,-1448,430,1442,991
"chr14",104773264,"AKT1","ENST00000349310.7",1.65419265419265,1374,944,943,-499,-500,-1491,430,1442,991
"chr14",104773272,"AKT1","ENST00000349310.7",1.64864864864865,1366,936,935,-507,-508,-1499,430,1442,991
"chr14",104773319,"AKT1","ENST00000349310.7",1.61607761607762,1319,889,888,-554,-555,-1546,430,1442,991
"chr14",104773335,"AKT1","ENST00000349310.7",1.6049896049896,1303,873,872,-570,-571,-1562,430,1442,991
"chr14",104773342,"AKT1","ENST00000349310.7",1.6001386001386,1296,866,865,-577,-578,-1569,430,1442,991
"chr14",104773348,"AKT1","ENST00000349310.7",1.5959805959806,1290,860,859,-583,-584,-1575,430,1442,991
"chr14",104773358,"AKT1","ENST00000349310.7",1.58905058905059,1280,850,849,-593,-594,-1585,430,1442,991
"chr14",104773367,"AKT1","ENST00000349310.7",1.58281358281358,1271,841,840,-602,-603,-1594,430,1442,991
"chr14",104773498,"AKT1","ENST00000349310.7",1.54400554400554,1215,785,784,-658,-659,-1650,430,1442,991
"chr14",104773570,"AKT1","ENST00000349310.7",1.49410949410949,1143,713,712,-730,-731,-1722,430,1442,991
"chr14",105469474,"MTA1","ENST00000331320.12",1.84776536312849,2029,1821,1820,-327,-328,-841,208,2147,513
"chr14",105469479,"MTA1","ENST00000331320.12",1.85009310986965,2034,1826,1825,-322,-323,-836,208,2147,513
"chr14",105469485,"MTA1","ENST00000331320.12",1.85288640595903,2040,1832,1831,-316,-317,-830,208,2147,513
"chr14",105469490,"MTA1","ENST00000331320.12",1.85521415270019,2045,1837,1836,-311,-312,-825,208,2147,513
"chr14",105469494,"MTA1","ENST00000331320.12",1.85707635009311,2049,1841,1840,-307,-308,-821,208,2147,513
"chr14",105469496,"MTA1","ENST00000331320.12",1.85800744878957,2051,1843,1842,-305,-306,-819,208,2147,513
"chr14",105469846,"MTA1","ENST00000331320.12",1.86173184357542,2059,1851,1850,-297,-298,-811,208,2147,513
"chr14",105469865,"MTA1","ENST00000331320.12",1.87057728119181,2078,1870,1869,-278,-279,-792,208,2147,513
"chr14",105469878,"MTA1","ENST00000331320.12",1.87662942271881,2091,1883,1882,-265,-266,-779,208,2147,513
"chr14",105469896,"MTA1","ENST00000331320.12",1.88500931098696,2109,1901,1900,-247,-248,-761,208,2147,513
"chr14",105469902,"MTA1","ENST00000331320.12",1.88780260707635,2115,1907,1906,-241,-242,-755,208,2147,513
"chr14",105469921,"MTA1","ENST00000331320.12",1.89664804469274,2134,1926,1925,-222,-223,-736,208,2147,513
"chr14",105469937,"MTA1","ENST00000331320.12",1.90409683426443,2150,1942,1941,-206,-207,-720,208,2147,513
"chr14",105469971,"MTA1","ENST00000331320.12",1.91992551210428,2184,1976,1975,-172,-173,-686,208,2147,513
"chr14",105469973,"MTA1","ENST00000331320.12",1.92085661080074,2186,1978,1977,-170,-171,-684,208,2147,513
"chr14",105469979,"MTA1","ENST00000331320.12",1.92364990689013,2192,1984,1983,-164,-165,-678,208,2147,513
"chr14",105469981,"MTA1","ENST00000331320.12",1.92458100558659,2194,1986,1985,-162,-163,-676,208,2147,513
"chr14",105469991,"MTA1","ENST00000331320.12",1.9292364990689,2204,1996,1995,-152,-153,-666,208,2147,513
"chr14",105470066,"MTA1","ENST00000331320.12",1.93063314711359,2207,1999,1998,-149,-150,-663,208,2147,513
"chr14",105470099,"MTA1","ENST00000331320.12",1.94599627560521,2240,2032,2031,-116,-117,-630,208,2147,513
"chr14",105470121,"MTA1","ENST00000331320.12",1.95623836126629,2262,2054,2053,-94,-95,-608,208,2147,513
"chr14",105470129,"MTA1","ENST00000331320.12",1.95996275605214,2270,2062,2061,-86,-87,-600,208,2147,513
"chr14",105470142,"MTA1","ENST00000331320.12",1.96601489757914,2283,2075,2074,-73,-74,-587,208,2147,513
"chr14",105470167,"MTA1","ENST00000331320.12",1.97765363128492,2308,2100,2099,-48,-49,-562,208,2147,513
"chr14",105470198,"MTA1","ENST00000331320.12",1.99208566108007,2339,2131,2130,-17,-18,-531,208,2147,513
"chr14",105470208,"MTA1","ENST00000331320.12",1.99674115456238,2349,2141,2140,-7,-8,-521,208,2147,513
"chr14",105470211,"MTA1","ENST00000331320.12",1.99813780260708,2352,2144,2143,-4,-5,-518,208,2147,513
"chr15",39582249,"THBS1","ENST00000260356.6",1.0352974665528,302,124,123,-3389,-3390,-7486,178,3512,4096
"chr15",39582291,"THBS1","ENST00000260356.6",1.04725306006262,344,166,165,-3347,-3348,-7444,178,3512,4096
"chr15",39582296,"THBS1","ENST00000260356.6",1.04867634500427,349,171,170,-3342,-3343,-7439,178,3512,4096
"chr15",39582310,"THBS1","ENST00000260356.6",1.05266154284088,363,185,184,-3328,-3329,-7425,178,3512,4096
"chr15",39582345,"THBS1","ENST00000260356.6",1.06262453743239,398,220,219,-3293,-3294,-7390,178,3512,4096
"chr15",39582353,"THBS1","ENST00000260356.6",1.06490179333903,406,228,227,-3285,-3286,-7382,178,3512,4096
"chr15",39582377,"THBS1","ENST00000260356.6",1.07173356105892,430,252,251,-3261,-3262,-7358,178,3512,4096
"chr15",39582412,"THBS1","ENST00000260356.6",1.08169655565044,465,287,286,-3226,-3227,-7323,178,3512,4096
"chr15",39582455,"THBS1","ENST00000260356.6",1.09393680614859,508,330,329,-3183,-3184,-7280,178,3512,4096
"chr15",39582469,"THBS1","ENST00000260356.6",1.0979220039852,522,344,343,-3169,-3170,-7266,178,3512,4096
"chr15",39582477,"THBS1","ENST00000260356.6",1.10019925989183,530,352,351,-3161,-3162,-7258,178,3512,4096
"chr15",39582489,"THBS1","ENST00000260356.6",1.10361514375178,542,364,363,-3149,-3150,-7246,178,3512,4096
"chr15",39582511,"THBS1","ENST00000260356.6",1.10987759749502,564,386,385,-3127,-3128,-7224,178,3512,4096
"chr15",39582516,"THBS1","ENST00000260356.6",1.11130088243666,569,391,390,-3122,-3123,-7219,178,3512,4096
"chr15",39582529,"THBS1","ENST00000260356.6",1.11500142328494,582,404,403,-3109,-3110,-7206,178,3512,4096
"chr15",39582538,"THBS1","ENST00000260356.6",1.1175633361799,591,413,412,-3100,-3101,-7197,178,3512,4096
"chr15",39582572,"THBS1","ENST00000260356.6",1.12724167378309,625,447,446,-3066,-3067,-7163,178,3512,4096
"chr15",39582580,"THBS1","ENST00000260356.6",1.12951892968972,633,455,454,-3058,-3059,-7155,178,3512,4096
"chr15",39582607,"THBS1","ENST00000260356.6",1.13720466837461,660,482,481,-3031,-3032,-7128,178,3512,4096
"chr15",39582615,"THBS1","ENST00000260356.6",1.13948192428124,668,490,489,-3023,-3024,-7120,178,3512,4096
"chr15",39582664,"THBS1","ENST00000260356.6",1.15343011670937,717,539,538,-2974,-2975,-7071,178,3512,4096
"chr15",39582687,"THBS1","ENST00000260356.6",1.15997722744093,740,562,561,-2951,-2952,-7048,178,3512,4096
"chr15",39582690,"THBS1","ENST00000260356.6",1.16083119840592,743,565,564,-2948,-2949,-7045,178,3512,4096
"chr15",39582711,"THBS1","ENST00000260356.6",1.16680899516083,764,586,585,-2927,-2928,-7024,178,3512,4096
"chr15",39582725,"THBS1","ENST00000260356.6",1.17079419299744,778,600,599,-2913,-2914,-7010,178,3512,4096
"chr15",39582738,"THBS1","ENST00000260356.6",1.17449473384572,791,613,612,-2900,-2901,-6997,178,3512,4096
"chr15",39583627,"THBS1","ENST00000260356.6",1.18161115855394,816,638,637,-2875,-2876,-6972,178,3512,4096
"chr15",39583658,"THBS1","ENST00000260356.6",1.19043552519214,847,669,668,-2844,-2845,-6941,178,3512,4096
"chr15",39583689,"THBS1","ENST00000260356.6",1.19925989183034,878,700,699,-2813,-2814,-6910,178,3512,4096
"chr15",39583993,"THBS1","ENST00000260356.6",1.20182180472531,887,709,708,-2804,-2805,-6901,178,3512,4096
"chr15",39584035,"THBS1","ENST00000260356.6",1.21377739823513,929,751,750,-2762,-2763,-6859,178,3512,4096
"chr15",39584053,"THBS1","ENST00000260356.6",1.21890122402505,947,769,768,-2744,-2745,-6841,178,3512,4096
"chr15",39584066,"THBS1","ENST00000260356.6",1.22260176487333,960,782,781,-2731,-2732,-6828,178,3512,4096
"chr15",39584068,"THBS1","ENST00000260356.6",1.22317107884999,962,784,783,-2729,-2730,-6826,178,3512,4096
"chr15",39584069,"THBS1","ENST00000260356.6",1.22345573583831,963,785,784,-2728,-2729,-6825,178,3512,4096
"chr15",39584084,"THBS1","ENST00000260356.6",1.22772559066325,978,800,799,-2713,-2714,-6810,178,3512,4096
"chr15",39584119,"THBS1","ENST00000260356.6",1.23768858525477,1013,835,834,-2678,-2679,-6775,178,3512,4096
"chr15",39584168,"THBS1","ENST00000260356.6",1.25163677768289,1062,884,883,-2629,-2630,-6726,178,3512,4096
"chr15",39584312,"THBS1","ENST00000260356.6",1.26074580130942,1094,916,915,-2597,-2598,-6694,178,3512,4096
"chr15",39584324,"THBS1","ENST00000260356.6",1.26416168516937,1106,928,927,-2585,-2586,-6682,178,3512,4096
"chr15",39584372,"THBS1","ENST00000260356.6",1.27782522060917,1154,976,975,-2537,-2538,-6634,178,3512,4096
"chr15",39585475,"THBS1","ENST00000260356.6",1.29376601195559,1210,1032,1031,-2481,-2482,-6578,178,3512,4096
"chr15",39585488,"THBS1","ENST00000260356.6",1.29746655280387,1223,1045,1044,-2468,-2469,-6565,178,3512,4096
"chr15",39585529,"THBS1","ENST00000260356.6",1.30913748932536,1264,1086,1085,-2427,-2428,-6524,178,3512,4096
"chr15",39587349,"THBS1","ENST00000260356.6",1.31966979789354,1301,1123,1122,-2390,-2391,-6487,178,3512,4096
"chr15",39587362,"THBS1","ENST00000260356.6",1.32337033874182,1314,1136,1135,-2377,-2378,-6474,178,3512,4096
"chr15",39587378,"THBS1","ENST00000260356.6",1.32792485055508,1330,1152,1151,-2361,-2362,-6458,178,3512,4096
"chr15",39587403,"THBS1","ENST00000260356.6",1.33504127526331,1355,1177,1176,-2336,-2337,-6433,178,3512,4096
"chr15",39587425,"THBS1","ENST00000260356.6",1.34130372900655,1377,1199,1198,-2314,-2315,-6411,178,3512,4096
"chr15",39587428,"THBS1","ENST00000260356.6",1.34215769997153,1380,1202,1201,-2311,-2312,-6408,178,3512,4096
"chr15",39587448,"THBS1","ENST00000260356.6",1.34785083973812,1400,1222,1221,-2291,-2292,-6388,178,3512,4096
"chr15",39587482,"THBS1","ENST00000260356.6",1.3575291773413,1434,1256,1255,-2257,-2258,-6354,178,3512,4096
"chr15",39587497,"THBS1","ENST00000260356.6",1.36179903216624,1449,1271,1270,-2242,-2243,-6339,178,3512,4096
"chr15",39587515,"THBS1","ENST00000260356.6",1.36692285795616,1467,1289,1288,-2224,-2225,-6321,178,3512,4096
"chr15",39588044,"THBS1","ENST00000260356.6",1.3692001138628,1475,1297,1296,-2216,-2217,-6313,178,3512,4096
"chr15",39588045,"THBS1","ENST00000260356.6",1.36948477085112,1476,1298,1297,-2215,-2216,-6312,178,3512,4096
"chr15",39588066,"THBS1","ENST00000260356.6",1.37546256760603,1497,1319,1318,-2194,-2195,-6291,178,3512,4096
"chr15",39588097,"THBS1","ENST00000260356.6",1.38428693424424,1528,1350,1349,-2163,-2164,-6260,178,3512,4096
"chr15",39588116,"THBS1","ENST00000260356.6",1.38969541702249,1547,1369,1368,-2144,-2145,-6241,178,3512,4096
"chr15",39588118,"THBS1","ENST00000260356.6",1.39026473099915,1549,1371,1370,-2142,-2143,-6239,178,3512,4096
"chr15",39588143,"THBS1","ENST00000260356.6",1.39738115570737,1574,1396,1395,-2117,-2118,-6214,178,3512,4096
"chr15",39588150,"THBS1","ENST00000260356.6",1.39937375462568,1581,1403,1402,-2110,-2111,-6207,178,3512,4096
"chr15",39588191,"THBS1","ENST00000260356.6",1.41104469114717,1622,1444,1443,-2069,-2070,-6166,178,3512,4096
"chr15",39588200,"THBS1","ENST00000260356.6",1.41360660404213,1631,1453,1452,-2060,-2061,-6157,178,3512,4096
"chr15",39588201,"THBS1","ENST00000260356.6",1.41389126103046,1632,1454,1453,-2059,-2060,-6156,178,3512,4096
"chr15",39588554,"THBS1","ENST00000260356.6",1.4269854824936,1678,1500,1499,-2013,-2014,-6110,178,3512,4096
"chr15",39588592,"THBS1","ENST00000260356.6",1.4378024480501,1716,1538,1537,-1975,-1976,-6072,178,3512,4096
"chr15",39588600,"THBS1","ENST00000260356.6",1.44007970395673,1724,1546,1545,-1967,-1968,-6064,178,3512,4096
"chr15",39588621,"THBS1","ENST00000260356.6",1.44605750071164,1745,1567,1566,-1946,-1947,-6043,178,3512,4096
"chr15",39588623,"THBS1","ENST00000260356.6",1.4466268146883,1747,1569,1568,-1944,-1945,-6041,178,3512,4096
"chr15",39588628,"THBS1","ENST00000260356.6",1.44805009962995,1752,1574,1573,-1939,-1940,-6036,178,3512,4096
"chr15",39588639,"THBS1","ENST00000260356.6",1.45118132650157,1763,1585,1584,-1928,-1929,-6025,178,3512,4096
"chr15",39588662,"THBS1","ENST00000260356.6",1.45772843723313,1786,1608,1607,-1905,-1906,-6002,178,3512,4096
"chr15",39588670,"THBS1","ENST00000260356.6",1.46000569313977,1794,1616,1615,-1897,-1898,-5994,178,3512,4096
"chr15",39588695,"THBS1","ENST00000260356.6",1.46712211784799,1819,1641,1640,-1872,-1873,-5969,178,3512,4096
"chr15",39589000,"THBS1","ENST00000260356.6",1.48021633931113,1865,1687,1686,-1826,-1827,-5923,178,3512,4096
"chr15",39589003,"THBS1","ENST00000260356.6",1.48107031027612,1868,1690,1689,-1823,-1824,-5920,178,3512,4096
"chr15",39589067,"THBS1","ENST00000260356.6",1.49928835752918,1932,1754,1753,-1759,-1760,-5856,178,3512,4096
"chr15",39589074,"THBS1","ENST00000260356.6",1.50128095644748,1939,1761,1760,-1752,-1753,-5849,178,3512,4096
"chr15",39589205,"THBS1","ENST00000260356.6",1.50583546826075,1955,1777,1776,-1736,-1737,-5833,178,3512,4096
"chr15",39589229,"THBS1","ENST00000260356.6",1.51266723598064,1979,1801,1800,-1712,-1713,-5809,178,3512,4096
"chr15",39589235,"THBS1","ENST00000260356.6",1.51437517791062,1985,1807,1806,-1706,-1707,-5803,178,3512,4096
"chr15",39589259,"THBS1","ENST00000260356.6",1.52120694563052,2009,1831,1830,-1682,-1683,-5779,178,3512,4096
"chr15",39589272,"THBS1","ENST00000260356.6",1.52490748647879,2022,1844,1843,-1669,-1670,-5766,178,3512,4096
"chr15",39589294,"THBS1","ENST00000260356.6",1.53116994022203,2044,1866,1865,-1647,-1648,-5744,178,3512,4096
"chr15",39589311,"THBS1","ENST00000260356.6",1.53600910902363,2061,1883,1882,-1630,-1631,-5727,178,3512,4096
"chr15",39589323,"THBS1","ENST00000260356.6",1.53942499288358,2073,1895,1894,-1618,-1619,-5715,178,3512,4096
"chr15",39589340,"THBS1","ENST00000260356.6",1.54426416168517,2090,1912,1911,-1601,-1602,-5698,178,3512,4096
"chr15",39589353,"THBS1","ENST00000260356.6",1.54796470253345,2103,1925,1924,-1588,-1589,-5685,178,3512,4096
"chr15",39589811,"THBS1","ENST00000260356.6",1.55024195844008,2111,1933,1932,-1580,-1581,-5677,178,3512,4096
"chr15",39589820,"THBS1","ENST00000260356.6",1.55280387133504,2120,1942,1941,-1571,-1572,-5668,178,3512,4096
"chr15",39589842,"THBS1","ENST00000260356.6",1.55906632507828,2142,1964,1963,-1549,-1550,-5646,178,3512,4096
"chr15",39589853,"THBS1","ENST00000260356.6",1.5621975519499,2153,1975,1974,-1538,-1539,-5635,178,3512,4096
"chr15",39589854,"THBS1","ENST00000260356.6",1.56248220893823,2154,1976,1975,-1537,-1538,-5634,178,3512,4096
"chr15",39589863,"THBS1","ENST00000260356.6",1.56504412183319,2163,1985,1984,-1528,-1529,-5625,178,3512,4096
"chr15",39589881,"THBS1","ENST00000260356.6",1.57016794762311,2181,2003,2002,-1510,-1511,-5607,178,3512,4096
"chr15",39589886,"THBS1","ENST00000260356.6",1.57159123256476,2186,2008,2007,-1505,-1506,-5602,178,3512,4096
"chr15",39589913,"THBS1","ENST00000260356.6",1.57927697124964,2213,2035,2034,-1478,-1479,-5575,178,3512,4096
"chr15",39589923,"THBS1","ENST00000260356.6",1.58212354113293,2223,2045,2044,-1468,-1469,-5565,178,3512,4096
"chr15",39589931,"THBS1","ENST00000260356.6",1.58440079703957,2231,2053,2052,-1460,-1461,-5557,178,3512,4096
"chr15",39589957,"THBS1","ENST00000260356.6",1.59180187873612,2257,2079,2078,-1434,-1435,-5531,178,3512,4096
"chr15",39589965,"THBS1","ENST00000260356.6",1.59407913464276,2265,2087,2086,-1426,-1427,-5523,178,3512,4096
"chr15",39590010,"THBS1","ENST00000260356.6",1.60688869911756,2310,2132,2131,-1381,-1382,-5478,178,3512,4096
"chr15",39590018,"THBS1","ENST00000260356.6",1.6091659550242,2318,2140,2139,-1373,-1374,-5470,178,3512,4096
"chr15",39590519,"THBS1","ENST00000260356.6",1.61172786791916,2327,2149,2148,-1364,-1365,-5461,178,3512,4096
"chr15",39590529,"THBS1","ENST00000260356.6",1.61457443780245,2337,2159,2158,-1354,-1355,-5451,178,3512,4096
"chr15",39590547,"THBS1","ENST00000260356.6",1.61969826359237,2355,2177,2176,-1336,-1337,-5433,178,3512,4096
"chr15",39590551,"THBS1","ENST00000260356.6",1.62083689154569,2359,2181,2180,-1332,-1333,-5429,178,3512,4096
"chr15",39590556,"THBS1","ENST00000260356.6",1.62226017648733,2364,2186,2185,-1327,-1328,-5424,178,3512,4096
"chr15",39590561,"THBS1","ENST00000260356.6",1.62368346142898,2369,2191,2190,-1322,-1323,-5419,178,3512,4096
"chr15",39590614,"THBS1","ENST00000260356.6",1.63877028181042,2422,2244,2243,-1269,-1270,-5366,178,3512,4096
"chr15",39590621,"THBS1","ENST00000260356.6",1.64076288072872,2429,2251,2250,-1262,-1263,-5359,178,3512,4096
"chr15",39591236,"THBS1","ENST00000260356.6",1.65442641616852,2477,2299,2298,-1214,-1215,-5311,178,3512,4096
"chr15",39591240,"THBS1","ENST00000260356.6",1.65556504412183,2481,2303,2302,-1210,-1211,-5307,178,3512,4096
"chr15",39591273,"THBS1","ENST00000260356.6",1.66495872473669,2514,2336,2335,-1177,-1178,-5274,178,3512,4096
"chr15",39591276,"THBS1","ENST00000260356.6",1.66581269570168,2517,2339,2338,-1174,-1175,-5271,178,3512,4096
"chr15",39591286,"THBS1","ENST00000260356.6",1.66865926558497,2527,2349,2348,-1164,-1165,-5261,178,3512,4096
"chr15",39591295,"THBS1","ENST00000260356.6",1.67122117847993,2536,2358,2357,-1155,-1156,-5252,178,3512,4096
"chr15",39591301,"THBS1","ENST00000260356.6",1.67292912040991,2542,2364,2363,-1149,-1150,-5246,178,3512,4096
"chr15",39591334,"THBS1","ENST00000260356.6",1.68232280102477,2575,2397,2396,-1116,-1117,-5213,178,3512,4096
"chr15",39591553,"THBS1","ENST00000260356.6",1.70082550526615,2640,2462,2461,-1051,-1052,-5148,178,3512,4096
"chr15",39591561,"THBS1","ENST00000260356.6",1.70310276117279,2648,2470,2469,-1043,-1044,-5140,178,3512,4096
"chr15",39591571,"THBS1","ENST00000260356.6",1.70594933105608,2658,2480,2479,-1033,-1034,-5130,178,3512,4096
"chr15",39591622,"THBS1","ENST00000260356.6",1.72046683746086,2709,2531,2530,-982,-983,-5079,178,3512,4096
"chr15",39592587,"THBS1","ENST00000260356.6",1.72644463421577,2730,2552,2551,-961,-962,-5058,178,3512,4096
"chr15",39592637,"THBS1","ENST00000260356.6",1.74067748363222,2780,2602,2601,-911,-912,-5008,178,3512,4096
"chr15",39592638,"THBS1","ENST00000260356.6",1.74096214062055,2781,2603,2602,-910,-911,-5007,178,3512,4096
"chr15",39592662,"THBS1","ENST00000260356.6",1.74779390834045,2805,2627,2626,-886,-887,-4983,178,3512,4096
"chr15",39592671,"THBS1","ENST00000260356.6",1.75035582123541,2814,2636,2635,-877,-878,-4974,178,3512,4096
"chr15",39592680,"THBS1","ENST00000260356.6",1.75291773413037,2823,2645,2644,-868,-869,-4965,178,3512,4096
"chr15",39592689,"THBS1","ENST00000260356.6",1.75547964702533,2832,2654,2653,-859,-860,-4956,178,3512,4096
"chr15",39592694,"THBS1","ENST00000260356.6",1.75690293196698,2837,2659,2658,-854,-855,-4951,178,3512,4096
"chr15",39592703,"THBS1","ENST00000260356.6",1.75946484486194,2846,2668,2667,-845,-846,-4942,178,3512,4096
"chr15",39592733,"THBS1","ENST00000260356.6",1.76800455451181,2876,2698,2697,-815,-816,-4912,178,3512,4096
"chr15",39592788,"THBS1","ENST00000260356.6",1.78366068886991,2931,2753,2752,-760,-761,-4857,178,3512,4096
"chr15",39593003,"THBS1","ENST00000260356.6",1.78878451465983,2949,2771,2770,-742,-743,-4839,178,3512,4096
"chr15",39593025,"THBS1","ENST00000260356.6",1.79504696840307,2971,2793,2792,-720,-721,-4817,178,3512,4096
"chr15",39593044,"THBS1","ENST00000260356.6",1.80045545118133,2990,2812,2811,-701,-702,-4798,178,3512,4096
